name,role,side,duty,score,position,1v1,Acceleration,Aerial Ability,Aggression,Agility,Anticipation,Balance,Bravery,Command of Area,Communication,Composure,Concentration,Corners,Crossing,Decisions,Determination,Dribbling,Eccentricity,Finishing,First Touch,Flair,Free Kick Taking,Handling,Heading,Jumping Reach,Kicking,Leadership,Long Shots,Long Throws,Marking,Natural Fitness,Off The Ball,Pace,Passing,Penalty Taking,Positioning,Punching,Reflexes,Stamina,Strength,Tackling,Teamwork,Technique,Throwing,Vision,Work Rate
Nuno Andrade,Advanced Playmaker,"L,C",Attack,8.15,AM (LC),1,15,3,10,13,11,9,9,4,2,9,9,5,8,7,4,5,3,4,13,14,3,1,4,10,1,15,5,1,3,9,8,14,5,1,3,1,2,12,6,4,15,9,3,7,14
Nuno Andrade,Winger,"L,C",Support,9.58,AM (LC),1,15,3,10,13,11,9,9,4,2,9,9,5,8,7,4,5,3,4,13,14,3,1,4,10,1,15,5,1,3,9,8,14,5,1,3,1,2,12,6,4,15,9,3,7,14
Nuno Andrade,Winger,"L,C",Attack,9.47,AM (LC),1,15,3,10,13,11,9,9,4,2,9,9,5,8,7,4,5,3,4,13,14,3,1,4,10,1,15,5,1,3,9,8,14,5,1,3,1,2,12,6,4,15,9,3,7,14
Nuno Andrade,Inverted Winger,"L,C",Support,6.42,AM (LC),1,15,3,10,13,11,9,9,4,2,9,9,5,8,7,4,5,3,4,13,14,3,1,4,10,1,15,5,1,3,9,8,14,5,1,3,1,2,12,6,4,15,9,3,7,14
Nuno Andrade,Inverted Winger,"L,C",Attack,8.57,AM (LC),1,15,3,10,13,11,9,9,4,2,9,9,5,8,7,4,5,3,4,13,14,3,1,4,10,1,15,5,1,3,9,8,14,5,1,3,1,2,12,6,4,15,9,3,7,14
Nuno Andrade,Advanced Forward,C,Attack,8.15,ST (C),1,15,3,10,13,11,9,9,4,2,9,9,5,8,7,4,5,3,4,13,14,3,1,4,10,1,15,5,1,3,9,8,14,5,1,3,1,2,12,6,4,15,9,3,7,14
Nuno Andrade,Poacher,C,Attack,8.55,ST (C),1,15,3,10,13,11,9,9,4,2,9,9,5,8,7,4,5,3,4,13,14,3,1,4,10,1,15,5,1,3,9,8,14,5,1,3,1,2,12,6,4,15,9,3,7,14
Nuno Andrade,Target Forward,C,Support,7.2,ST (C),1,15,3,10,13,11,9,9,4,2,9,9,5,8,7,4,5,3,4,13,14,3,1,4,10,1,15,5,1,3,9,8,14,5,1,3,1,2,12,6,4,15,9,3,7,14
Nuno Andrade,Target Forward,C,Attack,6.44,ST (C),1,15,3,10,13,11,9,9,4,2,9,9,5,8,7,4,5,3,4,13,14,3,1,4,10,1,15,5,1,3,9,8,14,5,1,3,1,2,12,6,4,15,9,3,7,14
Nuno Andrade,Deep-Lying Forward,C,Support,7.86,ST (C),1,15,3,10,13,11,9,9,4,2,9,9,5,8,7,4,5,3,4,13,14,3,1,4,10,1,15,5,1,3,9,8,14,5,1,3,1,2,12,6,4,15,9,3,7,14
Nuno Andrade,Deep-Lying Forward,C,Attack,5.84,ST (C),1,15,3,10,13,11,9,9,4,2,9,9,5,8,7,4,5,3,4,13,14,3,1,4,10,1,15,5,1,3,9,8,14,5,1,3,1,2,12,6,4,15,9,3,7,14
Nuno Andrade,Complete Forward,C,Support,7.88,ST (C),1,15,3,10,13,11,9,9,4,2,9,9,5,8,7,4,5,3,4,13,14,3,1,4,10,1,15,5,1,3,9,8,14,5,1,3,1,2,12,6,4,15,9,3,7,14
Nuno Andrade,Complete Forward,C,Attack,8.62,ST (C),1,15,3,10,13,11,9,9,4,2,9,9,5,8,7,4,5,3,4,13,14,3,1,4,10,1,15,5,1,3,9,8,14,5,1,3,1,2,12,6,4,15,9,3,7,14
Nuno Andrade,Pressing Forward,C,Defend,10.1,ST (C),1,15,3,10,13,11,9,9,4,2,9,9,5,8,7,4,5,3,4,13,14,3,1,4,10,1,15,5,1,3,9,8,14,5,1,3,1,2,12,6,4,15,9,3,7,14
Nuno Andrade,Pressing Forward,C,Support,9.94,ST (C),1,15,3,10,13,11,9,9,4,2,9,9,5,8,7,4,5,3,4,13,14,3,1,4,10,1,15,5,1,3,9,8,14,5,1,3,1,2,12,6,4,15,9,3,7,14
Nuno Andrade,Pressing Forward,C,Attack,9.88,ST (C),1,15,3,10,13,11,9,9,4,2,9,9,5,8,7,4,5,3,4,13,14,3,1,4,10,1,15,5,1,3,9,8,14,5,1,3,1,2,12,6,4,15,9,3,7,14
Daniel Henriques,Central Defender,C,Defend,7.2,D (C),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Central Defender,C,Stopper,8.05,D (C),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Central Defender,C,Cover,7.55,D (C),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Ball-Playing Defender,C,Defend,10.3,D (C),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Ball-Playing Defender,C,Stopper,10.45,D (C),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Ball-Playing Defender,C,Cover,9.6,D (C),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,No-Nonsense Centre-Back,C,Defend,7.1,D (C),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Wide Centre-Back,C,Defend,8.4,D (C),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Wide Centre-Back,C,Support,9.55,D (C),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Wide Centre-Back,C,Attack,9.6,D (C),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Libero,C,Defend,9.8,D (C),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Libero,C,Support,10.65,D (C),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Defensive Midfielder,C,Defend,8.3,DM,3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Defensive Midfielder,C,Support,11.1,DM,3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Anchor Man,C,Defend,7.85,DM,3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Half Back,C,Defend,8.9,DM,3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Ball Winning Midfielder,C,Defend,9.25,DM,3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Ball Winning Midfielder,C,Support,10.1,DM,3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Central Midfielder,"R,C",Defend,9.38,M (RC),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Central Midfielder,"R,C",Support,11.21,M (RC),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Central Midfielder,"R,C",Attack,9.11,M (RC),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Box-To-Box Midfielder,"R,C",Support,10.25,M (RC),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Mezzala,"R,C",Support,11.3,M (RC),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Mezzala,"R,C",Attack,10.9,M (RC),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Carrilero,"R,C",Support,10.53,M (RC),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Wide Midfielder,"R,C",Defend,10.69,M (RC),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Wide Midfielder,"R,C",Support,9.87,M (RC),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Wide Midfielder,"R,C",Attack,7.3,M (RC),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Wide Playmaker,"R,C",Support,12.9,M (RC),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Wide Playmaker,"R,C",Attack,11.54,M (RC),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Defensive Winger,"R,C",Defend,9.12,M (RC),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Defensive Winger,"R,C",Support,9.0,M (RC),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Winger,"R,C",Support,8.16,M (RC),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Daniel Henriques,Winger,"R,C",Attack,8.26,M (RC),3,5,2,12,7,8,6,7,3,2,10,7,6,3,7,3,8,2,4,14,15,7,1,9,4,1,7,6,1,8,15,7,7,14,5,8,1,3,10,7,6,11,15,2,10,13
Fabián Ángel,Defensive Midfielder,C,Defend,12.7,DM,2,12,2,12,13,14,12,11,1,3,11,13,8,10,12,12,12,1,9,14,11,7,2,11,8,1,11,11,7,13,12,12,13,13,7,14,2,2,13,12,12,12,13,3,14,12
Fabián Ángel,Defensive Midfielder,C,Support,12.8,DM,2,12,2,12,13,14,12,11,1,3,11,13,8,10,12,12,12,1,9,14,11,7,2,11,8,1,11,11,7,13,12,12,13,13,7,14,2,2,13,12,12,12,13,3,14,12
Fabián Ángel,Anchor Man,C,Defend,12.8,DM,2,12,2,12,13,14,12,11,1,3,11,13,8,10,12,12,12,1,9,14,11,7,2,11,8,1,11,11,7,13,12,12,13,13,7,14,2,2,13,12,12,12,13,3,14,12
Fabián Ángel,Half Back,C,Defend,12.85,DM,2,12,2,12,13,14,12,11,1,3,11,13,8,10,12,12,12,1,9,14,11,7,2,11,8,1,11,11,7,13,12,12,13,13,7,14,2,2,13,12,12,12,13,3,14,12
Fabián Ángel,Ball Winning Midfielder,C,Defend,12.3,DM,2,12,2,12,13,14,12,11,1,3,11,13,8,10,12,12,12,1,9,14,11,7,2,11,8,1,11,11,7,13,12,12,13,13,7,14,2,2,13,12,12,12,13,3,14,12
Fabián Ángel,Ball Winning Midfielder,C,Support,12.45,DM,2,12,2,12,13,14,12,11,1,3,11,13,8,10,12,12,12,1,9,14,11,7,2,11,8,1,11,11,7,13,12,12,13,13,7,14,2,2,13,12,12,12,13,3,14,12
António Pereira,Attacking Midfielder,"R,L,C",Support,9.56,AM (RLC),1,14,2,10,14,7,12,9,3,3,7,4,5,10,7,13,11,2,4,14,12,3,2,7,2,1,2,5,1,1,9,11,15,8,3,2,3,2,11,9,1,3,11,4,4,8
António Pereira,Attacking Midfielder,"R,L,C",Attack,9.2,AM (RLC),1,14,2,10,14,7,12,9,3,3,7,4,5,10,7,13,11,2,4,14,12,3,2,7,2,1,2,5,1,1,9,11,15,8,3,2,3,2,11,9,1,3,11,4,4,8
António Pereira,Advanced Playmaker,"R,L,C",Support,7.65,AM (RLC),1,14,2,10,14,7,12,9,3,3,7,4,5,10,7,13,11,2,4,14,12,3,2,7,2,1,2,5,1,1,9,11,15,8,3,2,3,2,11,9,1,3,11,4,4,8
António Pereira,Advanced Playmaker,"R,L,C",Attack,9.63,AM (RLC),1,14,2,10,14,7,12,9,3,3,7,4,5,10,7,13,11,2,4,14,12,3,2,7,2,1,2,5,1,1,9,11,15,8,3,2,3,2,11,9,1,3,11,4,4,8
António Pereira,Winger,"R,L,C",Support,11.33,AM (RLC),1,14,2,10,14,7,12,9,3,3,7,4,5,10,7,13,11,2,4,14,12,3,2,7,2,1,2,5,1,1,9,11,15,8,3,2,3,2,11,9,1,3,11,4,4,8
António Pereira,Winger,"R,L,C",Attack,11.0,AM (RLC),1,14,2,10,14,7,12,9,3,3,7,4,5,10,7,13,11,2,4,14,12,3,2,7,2,1,2,5,1,1,9,11,15,8,3,2,3,2,11,9,1,3,11,4,4,8
António Pereira,Inverted Winger,"R,L,C",Support,7.85,AM (RLC),1,14,2,10,14,7,12,9,3,3,7,4,5,10,7,13,11,2,4,14,12,3,2,7,2,1,2,5,1,1,9,11,15,8,3,2,3,2,11,9,1,3,11,4,4,8
António Pereira,Inverted Winger,"R,L,C",Attack,9.64,AM (RLC),1,14,2,10,14,7,12,9,3,3,7,4,5,10,7,13,11,2,4,14,12,3,2,7,2,1,2,5,1,1,9,11,15,8,3,2,3,2,11,9,1,3,11,4,4,8
António Pereira,Advanced Forward,C,Attack,8.9,ST (C),1,14,2,10,14,7,12,9,3,3,7,4,5,10,7,13,11,2,4,14,12,3,2,7,2,1,2,5,1,1,9,11,15,8,3,2,3,2,11,9,1,3,11,4,4,8
António Pereira,Poacher,C,Attack,8.9,ST (C),1,14,2,10,14,7,12,9,3,3,7,4,5,10,7,13,11,2,4,14,12,3,2,7,2,1,2,5,1,1,9,11,15,8,3,2,3,2,11,9,1,3,11,4,4,8
António Pereira,Target Forward,C,Support,8.8,ST (C),1,14,2,10,14,7,12,9,3,3,7,4,5,10,7,13,11,2,4,14,12,3,2,7,2,1,2,5,1,1,9,11,15,8,3,2,3,2,11,9,1,3,11,4,4,8
António Pereira,Target Forward,C,Attack,6.97,ST (C),1,14,2,10,14,7,12,9,3,3,7,4,5,10,7,13,11,2,4,14,12,3,2,7,2,1,2,5,1,1,9,11,15,8,3,2,3,2,11,9,1,3,11,4,4,8
António Pereira,Deep-Lying Forward,C,Support,8.32,ST (C),1,14,2,10,14,7,12,9,3,3,7,4,5,10,7,13,11,2,4,14,12,3,2,7,2,1,2,5,1,1,9,11,15,8,3,2,3,2,11,9,1,3,11,4,4,8
António Pereira,Deep-Lying Forward,C,Attack,7.45,ST (C),1,14,2,10,14,7,12,9,3,3,7,4,5,10,7,13,11,2,4,14,12,3,2,7,2,1,2,5,1,1,9,11,15,8,3,2,3,2,11,9,1,3,11,4,4,8
António Pereira,Complete Forward,C,Support,9.96,ST (C),1,14,2,10,14,7,12,9,3,3,7,4,5,10,7,13,11,2,4,14,12,3,2,7,2,1,2,5,1,1,9,11,15,8,3,2,3,2,11,9,1,3,11,4,4,8
António Pereira,Complete Forward,C,Attack,10.16,ST (C),1,14,2,10,14,7,12,9,3,3,7,4,5,10,7,13,11,2,4,14,12,3,2,7,2,1,2,5,1,1,9,11,15,8,3,2,3,2,11,9,1,3,11,4,4,8
António Pereira,Pressing Forward,C,Defend,8.25,ST (C),1,14,2,10,14,7,12,9,3,3,7,4,5,10,7,13,11,2,4,14,12,3,2,7,2,1,2,5,1,1,9,11,15,8,3,2,3,2,11,9,1,3,11,4,4,8
António Pereira,Pressing Forward,C,Support,9.91,ST (C),1,14,2,10,14,7,12,9,3,3,7,4,5,10,7,13,11,2,4,14,12,3,2,7,2,1,2,5,1,1,9,11,15,8,3,2,3,2,11,9,1,3,11,4,4,8
António Pereira,Pressing Forward,C,Attack,9.63,ST (C),1,14,2,10,14,7,12,9,3,3,7,4,5,10,7,13,11,2,4,14,12,3,2,7,2,1,2,5,1,1,9,11,15,8,3,2,3,2,11,9,1,3,11,4,4,8
Paulo Oliveira,Central Defender,"L,C",Defend,7.85,D (LC),2,13,2,9,11,10,9,8,3,2,5,10,4,6,12,10,3,3,3,7,5,6,1,5,12,1,4,3,2,6,13,2,9,6,7,10,3,3,12,8,7,7,5,3,9,6
Paulo Oliveira,Central Defender,"L,C",Stopper,7.95,D (LC),2,13,2,9,11,10,9,8,3,2,5,10,4,6,12,10,3,3,3,7,5,6,1,5,12,1,4,3,2,6,13,2,9,6,7,10,3,3,12,8,7,7,5,3,9,6
Paulo Oliveira,Central Defender,"L,C",Cover,9.1,D (LC),2,13,2,9,11,10,9,8,3,2,5,10,4,6,12,10,3,3,3,7,5,6,1,5,12,1,4,3,2,6,13,2,9,6,7,10,3,3,12,8,7,7,5,3,9,6
Paulo Oliveira,Ball-Playing Defender,"L,C",Defend,6.7,D (LC),2,13,2,9,11,10,9,8,3,2,5,10,4,6,12,10,3,3,3,7,5,6,1,5,12,1,4,3,2,6,13,2,9,6,7,10,3,3,12,8,7,7,5,3,9,6
Paulo Oliveira,Ball-Playing Defender,"L,C",Stopper,7.1,D (LC),2,13,2,9,11,10,9,8,3,2,5,10,4,6,12,10,3,3,3,7,5,6,1,5,12,1,4,3,2,6,13,2,9,6,7,10,3,3,12,8,7,7,5,3,9,6
Paulo Oliveira,Ball-Playing Defender,"L,C",Cover,8.3,D (LC),2,13,2,9,11,10,9,8,3,2,5,10,4,6,12,10,3,3,3,7,5,6,1,5,12,1,4,3,2,6,13,2,9,6,7,10,3,3,12,8,7,7,5,3,9,6
Paulo Oliveira,No-Nonsense Centre-Back,"L,C",Defend,7.05,D (LC),2,13,2,9,11,10,9,8,3,2,5,10,4,6,12,10,3,3,3,7,5,6,1,5,12,1,4,3,2,6,13,2,9,6,7,10,3,3,12,8,7,7,5,3,9,6
Paulo Oliveira,Wide Centre-Back,"L,C",Defend,7.85,D (LC),2,13,2,9,11,10,9,8,3,2,5,10,4,6,12,10,3,3,3,7,5,6,1,5,12,1,4,3,2,6,13,2,9,6,7,10,3,3,12,8,7,7,5,3,9,6
Paulo Oliveira,Wide Centre-Back,"L,C",Support,7.15,D (LC),2,13,2,9,11,10,9,8,3,2,5,10,4,6,12,10,3,3,3,7,5,6,1,5,12,1,4,3,2,6,13,2,9,6,7,10,3,3,12,8,7,7,5,3,9,6
Paulo Oliveira,Wide Centre-Back,"L,C",Attack,5.4,D (LC),2,13,2,9,11,10,9,8,3,2,5,10,4,6,12,10,3,3,3,7,5,6,1,5,12,1,4,3,2,6,13,2,9,6,7,10,3,3,12,8,7,7,5,3,9,6
Paulo Oliveira,Libero,"L,C",Defend,7.0,D (LC),2,13,2,9,11,10,9,8,3,2,5,10,4,6,12,10,3,3,3,7,5,6,1,5,12,1,4,3,2,6,13,2,9,6,7,10,3,3,12,8,7,7,5,3,9,6
Paulo Oliveira,Libero,"L,C",Support,6.9,D (LC),2,13,2,9,11,10,9,8,3,2,5,10,4,6,12,10,3,3,3,7,5,6,1,5,12,1,4,3,2,6,13,2,9,6,7,10,3,3,12,8,7,7,5,3,9,6
Paulo Oliveira,Full Back,"L,C",Defend,7.6,D (LC),2,13,2,9,11,10,9,8,3,2,5,10,4,6,12,10,3,3,3,7,5,6,1,5,12,1,4,3,2,6,13,2,9,6,7,10,3,3,12,8,7,7,5,3,9,6
Paulo Oliveira,Full Back,"L,C",Support,6.95,D (LC),2,13,2,9,11,10,9,8,3,2,5,10,4,6,12,10,3,3,3,7,5,6,1,5,12,1,4,3,2,6,13,2,9,6,7,10,3,3,12,8,7,7,5,3,9,6
Paulo Oliveira,Full Back,"L,C",Attack,5.51,D (LC),2,13,2,9,11,10,9,8,3,2,5,10,4,6,12,10,3,3,3,7,5,6,1,5,12,1,4,3,2,6,13,2,9,6,7,10,3,3,12,8,7,7,5,3,9,6
Paulo Oliveira,Inverted Wing-Back,"L,C",Defend,6.9,D (LC),2,13,2,9,11,10,9,8,3,2,5,10,4,6,12,10,3,3,3,7,5,6,1,5,12,1,4,3,2,6,13,2,9,6,7,10,3,3,12,8,7,7,5,3,9,6
Paulo Oliveira,Inverted Wing-Back,"L,C",Support,5.35,D (LC),2,13,2,9,11,10,9,8,3,2,5,10,4,6,12,10,3,3,3,7,5,6,1,5,12,1,4,3,2,6,13,2,9,6,7,10,3,3,12,8,7,7,5,3,9,6
Paulo Oliveira,Inverted Wing-Back,"L,C",Attack,5.2,D (LC),2,13,2,9,11,10,9,8,3,2,5,10,4,6,12,10,3,3,3,7,5,6,1,5,12,1,4,3,2,6,13,2,9,6,7,10,3,3,12,8,7,7,5,3,9,6
Paulo Oliveira,No-Nonsense Full Back,"L,C",Defend,7.85,D (LC),2,13,2,9,11,10,9,8,3,2,5,10,4,6,12,10,3,3,3,7,5,6,1,5,12,1,4,3,2,6,13,2,9,6,7,10,3,3,12,8,7,7,5,3,9,6
Paulo Oliveira,Defensive Midfielder,C,Defend,7.7,DM,2,13,2,9,11,10,9,8,3,2,5,10,4,6,12,10,3,3,3,7,5,6,1,5,12,1,4,3,2,6,13,2,9,6,7,10,3,3,12,8,7,7,5,3,9,6
Paulo Oliveira,Defensive Midfielder,C,Support,7.7,DM,2,13,2,9,11,10,9,8,3,2,5,10,4,6,12,10,3,3,3,7,5,6,1,5,12,1,4,3,2,6,13,2,9,6,7,10,3,3,12,8,7,7,5,3,9,6
Paulo Oliveira,Anchor Man,C,Defend,7.9,DM,2,13,2,9,11,10,9,8,3,2,5,10,4,6,12,10,3,3,3,7,5,6,1,5,12,1,4,3,2,6,13,2,9,6,7,10,3,3,12,8,7,7,5,3,9,6
Paulo Oliveira,Half Back,C,Defend,7.75,DM,2,13,2,9,11,10,9,8,3,2,5,10,4,6,12,10,3,3,3,7,5,6,1,5,12,1,4,3,2,6,13,2,9,6,7,10,3,3,12,8,7,7,5,3,9,6
Paulo Oliveira,Ball Winning Midfielder,C,Defend,7.95,DM,2,13,2,9,11,10,9,8,3,2,5,10,4,6,12,10,3,3,3,7,5,6,1,5,12,1,4,3,2,6,13,2,9,6,7,10,3,3,12,8,7,7,5,3,9,6
Paulo Oliveira,Ball Winning Midfielder,C,Support,7.8,DM,2,13,2,9,11,10,9,8,3,2,5,10,4,6,12,10,3,3,3,7,5,6,1,5,12,1,4,3,2,6,13,2,9,6,7,10,3,3,12,8,7,7,5,3,9,6
Francisco Soares,Defensive Midfielder,C,Defend,2.74,DM,3,15,3,6,16,6,11,8,1,2,5,2,5,10,6,6,13,1,2,7,13,7,1,7,2,2,6,2,1,1,13,9,12,8,1,2,3,1,11,7,1,3,13,3,4,7
Francisco Soares,Defensive Midfielder,C,Support,5.6,DM,3,15,3,6,16,6,11,8,1,2,5,2,5,10,6,6,13,1,2,7,13,7,1,7,2,2,6,2,1,1,13,9,12,8,1,2,3,1,11,7,1,3,13,3,4,7
Francisco Soares,Anchor Man,C,Defend,2.85,DM,3,15,3,6,16,6,11,8,1,2,5,2,5,10,6,6,13,1,2,7,13,7,1,7,2,2,6,2,1,1,13,9,12,8,1,2,3,1,11,7,1,3,13,3,4,7
Francisco Soares,Half Back,C,Defend,3.45,DM,3,15,3,6,16,6,11,8,1,2,5,2,5,10,6,6,13,1,2,7,13,7,1,7,2,2,6,2,1,1,13,9,12,8,1,2,3,1,11,7,1,3,13,3,4,7
Francisco Soares,Ball Winning Midfielder,C,Defend,4.2,DM,3,15,3,6,16,6,11,8,1,2,5,2,5,10,6,6,13,1,2,7,13,7,1,7,2,2,6,2,1,1,13,9,12,8,1,2,3,1,11,7,1,3,13,3,4,7
Francisco Soares,Ball Winning Midfielder,C,Support,4.6,DM,3,15,3,6,16,6,11,8,1,2,5,2,5,10,6,6,13,1,2,7,13,7,1,7,2,2,6,2,1,1,13,9,12,8,1,2,3,1,11,7,1,3,13,3,4,7
Francisco Soares,Central Midfielder,"R,R",Defend,5.1,M/AM (R),3,15,3,6,16,6,11,8,1,2,5,2,5,10,6,6,13,1,2,7,13,7,1,7,2,2,6,2,1,1,13,9,12,8,1,2,3,1,11,7,1,3,13,3,4,7
Francisco Soares,Central Midfielder,"R,R",Support,6.86,M/AM (R),3,15,3,6,16,6,11,8,1,2,5,2,5,10,6,6,13,1,2,7,13,7,1,7,2,2,6,2,1,1,13,9,12,8,1,2,3,1,11,7,1,3,13,3,4,7
Francisco Soares,Central Midfielder,"R,R",Attack,6.97,M/AM (R),3,15,3,6,16,6,11,8,1,2,5,2,5,10,6,6,13,1,2,7,13,7,1,7,2,2,6,2,1,1,13,9,12,8,1,2,3,1,11,7,1,3,13,3,4,7
Francisco Soares,Box-To-Box Midfielder,"R,R",Support,8.05,M/AM (R),3,15,3,6,16,6,11,8,1,2,5,2,5,10,6,6,13,1,2,7,13,7,1,7,2,2,6,2,1,1,13,9,12,8,1,2,3,1,11,7,1,3,13,3,4,7
